ai_software_revenue_in_billions_zscore,ai_software_revenue_in_billions_cumulative_growth,ai_software_revenue_in_billions_upper_band,ai_software_revenue_in_billions_ma_2,ai_software_revenue_in_billions_ma_5,ai_software_revenue_in_billions_ma_3,ai_software_revenue_in_billions_lag_2,ai_software_revenue_in_billions_lag_1,ai_software_revenue_in_billions_diff_lag_2,ai_software_revenue_in_billions_std_3,ai_software_revenue_in_billions_volatility,ai_software_revenue_in_billions_diff_lag_3,ai_software_revenue_in_billions_lag_3,organizations_using_ai_ma_3,ai_software_revenue_in_billions_lower_band,year
-1.1137314413096255,-1.1137314413096253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
-0.9948712717950224,-0.9948712717950224,0.0,-1.2429583258522645,0.0,0.0,0.0,-1.2045760898577333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
-0.7902971238287122,-0.7902971238287122,-1.475579009550179,-1.0417551516298589,0.0,-1.3884711882859366,-1.2960804544557987,-1.0349524330793272,-1.6411401227138118,-1.6389209138838652,-1.6389209138838652,0.0,0.0,-1.6169493311989727,-1.1125848328529122,2020
-0.4723008533190556,-0.4723008533190555,-1.0388451344741747,-0.7166726811888546,0.0,-1.0496461911543404,-1.0479638430578238,-0.7430075771862095,-1.01367736780815,-1.0104250645555723,-1.0104250645555723,-1.7459398457955537,-1.4114295605170923,-1.0365059815378042,-1.0677401009670304,2021
-0.04761528032570275,-0.04761528032570282,-0.474180780968069,-0.25466251011610896,-1.7234109074167197,-0.5492740314824075,-0.6209221807388687,-0.28919962397513554,-0.320122957314245,-0.32169685197140485,-0.32169685197140485,-0.8876502362865001,-1.021254802460392,-0.3731421533536091,-0.7640761721563624,2022
0.4617484526486414,0.4617484526486412,0.16775316690119263,0.3263942147999976,-0.781701141539061,0.11209813691939541,0.04288435258730412,0.316863114840957,0.28286140663280834,0.27729582778961914,0.27729582778961914,-0.03226761952769024,-0.3497121905545242,0.29022167483058425,-0.053949343504149226,2023
1.0695149403409576,1.0695149403409576,0.9045224719874136,1.0213425683592112,0.45224202966026494,0.9265365837992997,0.9294012211988057,1.04376885096977,0.8597354868906791,0.8547042574479498,0.8547042574479498,0.7809636023526066,0.6941540466864956,0.9535855030147776,0.9794106486958856,2024
1.8875525775885191,1.8875525775885194,1.9163292861038153,1.9083118856278785,2.052870019295516,1.9487566902039901,1.9926809044663805,1.9111037582876778,1.8323435543127202,1.8390427451732734,1.8390427451732734,1.8848940992571372,2.088242506845513,1.7827902882450206,2.018939800784568,2025
